Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2003","2003","tonnes","79831.12","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2004","2004","tonnes","85577.77","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2005","2005","tonnes","132267.95","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2006","2006","tonnes","146729.44","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2007","2007","tonnes","174481.21","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2008","2008","tonnes","216983.27","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2009","2009","tonnes","260683.55","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2010","2010","tonnes","227601.63","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2011","2011","tonnes","180683.38","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2012","2012","tonnes","81446.65","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2013","2013","tonnes","21603.85","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2014","2014","tonnes","38310.23","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2015","2015","tonnes","32867.1","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2016","2016","tonnes","22622.24","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2017","2017","tonnes","12712.11","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2002","2002","1000 US$","15072.33","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2003","2003","1000 US$","17888.15","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2004","2004","1000 US$","23265.02","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
