Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2014","2014","1000 US$","139379.75","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2015","2015","1000 US$","121751.58","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2016","2016","1000 US$","77311.27","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2017","2017","1000 US$","60178.54","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2002","2002","tonnes","126945.17","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2003","2003","tonnes","117545.98","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2004","2004","tonnes","161173.89","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2005","2005","tonnes","122684.67","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2006","2006","tonnes","163837.14","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2007","2007","tonnes","185895.89","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2008","2008","tonnes","201599.33","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2009","2009","tonnes","215144.03","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2010","2010","tonnes","340096.48","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2011","2011","tonnes","271224.65","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2012","2012","tonnes","332882.98","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2013","2013","tonnes","374686.88","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2014","2014","tonnes","450248.87","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2015","2015","tonnes","424554.16","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2016","2016","tonnes","303166.3","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5910","Export Quantity","4003","Ammonium nitrate (AN)","2017","2017","tonnes","324824.83","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2002","2002","1000 US$","21143.67","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2003","2003","1000 US$","24662.66","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2004","2004","1000 US$","40767.75","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2005","2005","1000 US$","36599.5","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2006","2006","1000 US$","48693.64","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2007","2007","1000 US$","54572.28","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2008","2008","1000 US$","98330.37","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2009","2009","1000 US$","83909.19","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2010","2010","1000 US$","112554.13","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2011","2011","1000 US$","97261.91","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2012","2012","1000 US$","101325.27","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2013","2013","1000 US$","113363.62","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2014","2014","1000 US$","154537.26","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2015","2015","1000 US$","120339.52","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2016","2016","1000 US$","83660.77","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5922","Export Value","4003","Ammonium nitrate (AN)","2017","2017","1000 US$","90667.64","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2008","2008","tonnes","761869.67","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","231","United States of America","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2009","2009","tonnes","677444","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","231","United States of America","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2010","2010","tonnes","661080.56","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","231","United States of America","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2011","2011","tonnes","709830.53","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","231","United States of America","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2012","2012","tonnes","788317","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","231","United States of America","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2013","2013","tonnes","828863","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","231","United States of America","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2014","2014","tonnes","700767","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","231","United States of America","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2015","2015","tonnes","553080","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","231","United States of America","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2016","2016","tonnes","551628","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","231","United States of America","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2017","2017","tonnes","544662","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","231","United States of America","5510","Production","4002","Ammonium sulphate","2008","2008","tonnes","2805944.29","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
