MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20200121,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2020-01-21,2020-01-27,1
20200114,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2020-01-14,2020-01-20,1
20200107,IN,"34,882.21","1,316.89",0.00,0.00,0.00,0.00,2020-01-07,2020-01-13,1
20191231,IN,"34,882.21","1,316.89",0.00,0.00,0.00,0.00,2019-12-31,2020-01-06,1
20191224,IN,"33,030.52","3,168.59",0.00,0.00,0.00,0.00,2019-12-24,2019-12-30,1
20191217,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-12-17,2019-12-23,1
20191210,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-12-10,2019-12-16,1
20191203,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-12-03,2019-12-09,1
20191126,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-11-26,2019-12-02,1
20191119,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-11-19,2019-11-25,1
20191112,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-11-12,2019-11-18,1
20191105,IN,"33,811.30","2,387.80",0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,IN,"20,705.34","15,493.76","2,345.27",0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,IN,"12,585.66","23,613.45","10,431.68","1,208.62",0.00,0.00,2019-10-22,2019-10-28,1
20191015,IN,"12,585.66","23,613.45","11,797.38","1,801.82",0.00,0.00,2019-10-15,2019-10-21,1
20191008,IN,"14,707.64","21,491.47","11,525.27",541.80,0.00,0.00,2019-10-08,2019-10-14,1
20191001,IN,"13,350.11","22,848.99","9,844.08","1,682.52",0.00,0.00,2019-10-01,2019-10-07,1
20190924,IN,"8,385.49","27,813.62","6,961.95",55.48,0.00,0.00,2019-09-24,2019-09-30,1
20190917,IN,"19,752.55","16,446.56","5,120.56",0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,IN,"21,159.86","15,039.24","4,261.62",0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,IN,"21,688.33","14,510.77","1,725.24",0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,IN,"26,351.89","9,847.22",536.37,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,IN,"16,547.36","19,651.75","1,579.38",0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,IN,"17,668.48","18,530.62",435.93,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,IN,"23,979.90","12,219.21",0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,IN,"31,068.97","5,130.14",0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,IN,"32,143.04","4,056.06",0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20181030,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,1
20181023,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-10-23,2018-10-29,1
20181016,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-10-16,2018-10-22,1
20181009,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-10-09,2018-10-15,1
20181002,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-10-02,2018-10-08,1
20180925,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-09-25,2018-10-01,1
20180918,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-09-18,2018-09-24,1
20180911,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-09-11,2018-09-17,1
20180904,IN,"30,322.67","5,876.43",0.00,0.00,0.00,0.00,2018-09-04,2018-09-10,1
20180828,IN,"30,336.95","5,862.16",0.00,0.00,0.00,0.00,2018-08-28,2018-09-03,1
20180821,IN,"29,445.55","6,753.55",0.00,0.00,0.00,0.00,2018-08-21,2018-08-27,1
20180814,IN,"27,138.90","9,060.21",0.00,0.00,0.00,0.00,2018-08-14,2018-08-20,1
20180807,IN,"30,288.64","5,910.46",0.00,0.00,0.00,0.00,2018-08-07,2018-08-13,1
20180731,IN,"29,466.39","6,732.72",0.00,0.00,0.00,0.00,2018-07-31,2018-08-06,1
20180724,IN,"29,466.39","6,732.72",0.00,0.00,0.00,0.00,2018-07-24,2018-07-30,1
20180717,IN,"33,087.12","3,111.98",0.00,0.00,0.00,0.00,2018-07-17,2018-07-23,1
20180710,IN,"35,902.90",296.21,0.00,0.00,0.00,0.00,2018-07-10,2018-07-16,1
20180703,IN,"35,902.89",296.22,0.00,0.00,0.00,0.00,2018-07-03,2018-07-09,1
20180626,IN,"34,738.95","1,460.16",0.00,0.00,0.00,0.00,2018-06-26,2018-07-02,1
20180619,IN,"33,085.90","3,113.20",0.00,0.00,0.00,0.00,2018-06-19,2018-06-25,1
20180612,IN,"33,085.91","3,113.20",0.00,0.00,0.00,0.00,2018-06-12,2018-06-18,1
20180605,IN,"30,013.50","6,185.61",0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,1
20180529,IN,"34,480.70","1,718.41",0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,1
20180522,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-05-22,2018-05-28,1
20180515,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-05-15,2018-05-21,1
20180508,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-05-08,2018-05-14,1
20180501,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-05-01,2018-05-07,1
20180424,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-04-24,2018-04-30,1
20180417,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-04-17,2018-04-23,1
20180410,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-04-10,2018-04-16,1
20180403,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-04-03,2018-04-09,1
20180327,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-03-27,2018-04-02,1
20180320,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-03-20,2018-03-26,1
20180313,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-03-13,2018-03-19,1
20180306,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-03-06,2018-03-12,1
20180227,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-02-27,2018-03-05,1
20180220,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-02-20,2018-02-26,1
20180213,IN,"29,380.19","6,818.91",0.00,0.00,0.00,0.00,2018-02-13,2018-02-19,1
20180206,IN,"33,456.70","2,742.41",0.00,0.00,0.00,0.00,2018-02-06,2018-02-12,1
20180130,IN,"34,117.22","2,081.89",0.00,0.00,0.00,0.00,2018-01-30,2018-02-05,1
20180123,IN,"34,117.25","2,081.85",0.00,0.00,0.00,0.00,2018-01-23,2018-01-29,1
20180116,IN,"34,117.25","2,081.85",0.00,0.00,0.00,0.00,2018-01-16,2018-01-22,1
20180109,IN,"34,115.76","2,083.35",0.00,0.00,0.00,0.00,2018-01-09,2018-01-15,1
20180102,IN,"34,115.76","2,083.35",0.00,0.00,0.00,0.00,2018-01-02,2018-01-08,1
20171226,IN,"34,115.76","2,083.35",0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,IN,"33,682.38","2,516.72",0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,IN,"34,494.71","1,704.39",0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,IN,"34,494.69","1,704.42",0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,IN,"34,742.87","1,456.23",0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,IN,"34,742.87","1,456.23",0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,IN,"33,712.29","2,486.82",606.18,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,IN,"33,654.15","2,544.96",606.18,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,IN,"30,234.34","5,964.77",679.90,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,IN,"27,295.35","8,903.76","1,665.38",0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,IN,"25,956.43","10,242.68","3,052.31",0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,IN,"22,311.25","13,887.86","3,052.41",0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,IN,"22,302.33","13,896.78","3,061.19",0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,IN,"22,426.26","13,772.84","3,061.19",0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,IN,"23,987.31","12,211.80","3,053.39",0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,IN,"26,863.63","9,335.47",0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,IN,"31,616.82","4,582.29",0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,IN,"31,618.06","4,581.05",0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,IN,"31,618.06","4,581.05",0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,IN,"32,402.61","3,796.50",0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
