Commod_dsc,lon,lat,State,Area_ha,code,region,annual_temp,annual_rain,annual_solar,area,businesses,yield
grapes wine,142.723134849734,-34.663095885887,Vic,1.83236,215031403,Robinvale,16.9358291625977,319.792999267578,18.5058193206787,3112.27,79.33,17.62
grapes wine,143.361201222478,-35.1742627686135,Vic,0.689503,215031405,Swan Hill Region,16.4741706848145,347.775787353516,18.3573398590088,3456.45,75.43,20.44
grapes wine,143.359708100433,-35.1753349153313,Vic,0.390901,215031405,Swan Hill Region,16.4408302307129,351.147003173828,18.3573398590088,3456.45,75.43,20.44
grapes wine,143.361165379463,-35.1749266916702,Vic,1.37416,215031405,Swan Hill Region,16.4741706848145,347.775787353516,18.3573398590088,3456.45,75.43,20.44
grapes wine,143.359673787955,-35.1748858667083,Vic,0.948931,215031405,Swan Hill Region,16.4741706848145,347.775787353516,18.3573398590088,3456.45,75.43,20.44
grapes wine,143.359669979889,-35.1742744936262,Vic,0.932527,215031405,Swan Hill Region,16.4741706848145,347.775787353516,18.3573398590088,3456.45,75.43,20.44
grapes wine,143.398570795018,-35.2122536326631,Vic,4.42231,215031405,Swan Hill Region,16.5283298492432,342.735412597656,18.3818492889404,3456.45,75.43,20.44
grapes wine,142.014108392785,-34.2242908600037,Vic,5.03475,215021396,Merbein,17.2183303833008,286.798095703125,18.7413806915283,1606.9,107.95,17.25
grapes wine,142.159839502677,-34.3020285876852,Vic,1.99774,215021399,Red Cliffs,17.0462493896484,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,142.201265754722,-34.2875097787107,Vic,0.0446349,215021399,Red Cliffs,17.0445804595947,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.201252381774,-34.2875581977722,Vic,0.0651378,215021399,Red Cliffs,17.0445804595947,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.180866809475,-34.3347406440985,Vic,6.75478,215021399,Red Cliffs,17.0058307647705,297.170684814453,18.6799697875977,3588.54,133.83,20.22
grapes wine,142.148832388717,-34.2321624682697,Vic,1.35716,215021395,Irymple,17.1112499237061,291.527313232422,18.7644195556641,2251.7,112.98,17.93
grapes wine,142.206332303316,-34.2890170839722,Vic,1.22798,215021399,Red Cliffs,17.0445804595947,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.135620729556,-34.2947933256347,Vic,0.0043533,215021399,Red Cliffs,17.0837497711182,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,142.310241117927,-34.4981690490914,Vic,0.0239295,215021398,Mildura Region,17.007080078125,296.818603515625,18.5957107543945,3341.8,37.48,18.49
grapes wine,142.310622700937,-34.4977088829932,Vic,2.01728,215021398,Mildura Region,17.007080078125,296.818603515625,18.5957107543945,3341.8,37.48,18.49
grapes wine,142.147320255781,-34.2363502410569,Vic,2.35492,215021395,Irymple,17.1112499237061,291.527313232422,18.7644195556641,2251.7,112.98,17.93
grapes wine,142.14743713524,-34.2355584383516,Vic,0.75872,215021395,Irymple,17.1112499237061,291.527313232422,18.7644195556641,2251.7,112.98,17.93
grapes wine,142.147986040571,-34.2357797593071,Vic,0.75872,215021395,Irymple,17.1112499237061,291.527313232422,18.7644195556641,2251.7,112.98,17.93
grapes wine,142.107072337016,-34.2582262819604,Vic,2.82361,215021395,Irymple,17.0949993133545,291.30029296875,18.7718200683594,2251.7,112.98,17.93
grapes wine,142.245341061425,-34.3768667059332,Vic,5.69197,215021399,Red Cliffs,17.1279201507568,293.757904052734,18.6544494628906,3588.54,133.83,20.22
grapes wine,142.244617532294,-34.3747605779075,Vic,10.5239,215021399,Red Cliffs,17.0579204559326,299.329986572266,18.6544494628906,3588.54,133.83,20.22
grapes wine,142.244636123933,-34.3732966278342,Vic,2.51127,215021399,Red Cliffs,17.0579204559326,299.329986572266,18.6544494628906,3588.54,133.83,20.22
grapes wine,142.244629566826,-34.3725469071817,Vic,4.1835,215021399,Red Cliffs,17.0579204559326,299.329986572266,18.6642398834229,3588.54,133.83,20.22
grapes wine,142.245210418635,-34.3718288579805,Vic,1.58087,215021399,Red Cliffs,17.0579204559326,299.329986572266,18.6642398834229,3588.54,133.83,20.22
grapes wine,142.244618033122,-34.3795521428959,Vic,12.8477,215021399,Red Cliffs,17.1279201507568,293.757904052734,18.6544494628906,3588.54,133.83,20.22
grapes wine,142.053572866789,-34.2026013060515,Vic,0.125312,215021396,Merbein,17.125,288.025207519531,18.8016605377197,1606.9,107.95,17.25
grapes wine,142.32183236038,-34.496491610492,Vic,1.3196,215021398,Mildura Region,17.007080078125,296.818603515625,18.5957107543945,3341.8,37.48,18.49
grapes wine,142.322332051124,-34.4962182489491,Vic,1.3196,215021398,Mildura Region,17.007080078125,296.818603515625,18.5618705749512,3341.8,37.48,18.49
grapes wine,142.179796760703,-34.3019522629418,Vic,0.203452,215021399,Red Cliffs,17.0108299255371,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.121302244322,-34.2612031592959,Vic,0.427003,215021395,Irymple,17.0949993133545,291.30029296875,18.7718200683594,2251.7,112.98,17.93
grapes wine,142.121565264267,-34.261192567444,Vic,1.40915,215021395,Irymple,17.0949993133545,291.30029296875,18.7718200683594,2251.7,112.98,17.93
grapes wine,142.192486362805,-34.2746668999938,Vic,1.10513,215021399,Red Cliffs,17.0320796966553,296.939788818359,18.6918201446533,3588.54,133.83,20.22
grapes wine,143.359623764366,-35.1326608662618,Vic,1.29787,215031405,Swan Hill Region,16.5637493133545,347.775787353516,18.3890590667725,3456.45,75.43,20.44
grapes wine,142.174805470838,-34.2488127606279,Vic,0.0943718,215021395,Irymple,17.0608291625977,291.527313232422,18.7399501800537,2251.7,112.98,17.93
grapes wine,142.272071891817,-34.3515702419112,Vic,2.0935,215021399,Red Cliffs,17.1012496948242,299.329986572266,18.6642398834229,3588.54,133.83,20.22
grapes wine,142.280956383601,-34.3520420817161,Vic,4.28831,215021399,Red Cliffs,17.1458301544189,291.902893066406,18.6665592193604,3588.54,133.83,20.22
grapes wine,142.264414080529,-34.350526995299,Vic,21.546,215021399,Red Cliffs,17.1012496948242,299.329986572266,18.6642398834229,3588.54,133.83,20.22
grapes wine,142.15925656994,-34.3193951534356,Vic,0.369174,215021399,Red Cliffs,17.0462493896484,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,142.158276937153,-34.3194708933096,Vic,0.369174,215021399,Red Cliffs,17.0462493896484,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,143.319558286042,-35.0545696854462,Vic,0.0840359,215031405,Swan Hill Region,16.6733303070068,333.345611572266,18.4099407196045,3456.45,75.43,20.44
grapes wine,143.318331278132,-35.0564482053979,Vic,0.0792893,215031405,Swan Hill Region,16.6733303070068,333.345611572266,18.4099407196045,3456.45,75.43,20.44
grapes wine,143.318974659016,-35.0563310598415,Vic,0.084315,215031405,Swan Hill Region,16.6733303070068,333.345611572266,18.4099407196045,3456.45,75.43,20.44
grapes wine,143.336422876144,-34.8437321897296,Vic,11.2481,215031405,Swan Hill Region,16.8212509155273,324.569396972656,18.4616794586182,3456.45,75.43,20.44
grapes wine,143.336690350773,-34.8466972950808,Vic,3.68915,215031405,Swan Hill Region,16.8212509155273,324.569396972656,18.4616794586182,3456.45,75.43,20.44
grapes wine,143.636291597047,-35.4893797229195,Vic,1.49579,215031405,Swan Hill Region,16.3833293914795,350.615600585938,18.2199001312256,3456.45,75.43,20.44
grapes wine,143.636398685907,-35.4906150274393,Vic,1.22841,215031405,Swan Hill Region,16.3833293914795,350.615600585938,18.2199001312256,3456.45,75.43,20.44
grapes wine,143.40170333936,-35.2089723237629,Vic,0.286987,215031405,Swan Hill Region,16.5733299255371,342.735412597656,18.3818492889404,3456.45,75.43,20.44
grapes wine,143.397348362836,-35.2149420869846,Vic,3.21066,215031405,Swan Hill Region,16.5283298492432,342.735412597656,18.3818492889404,3456.45,75.43,20.44
grapes wine,143.396198800318,-35.2046263300237,Vic,0.466451,215031405,Swan Hill Region,16.5283298492432,342.735412597656,18.3818492889404,3456.45,75.43,20.44
grapes wine,143.394891301629,-35.2039174381951,Vic,0.413657,215031405,Swan Hill Region,16.5283298492432,342.735412597656,18.3818492889404,3456.45,75.43,20.44
grapes wine,143.395826613764,-35.2045289724473,Vic,0.466451,215031405,Swan Hill Region,16.5283298492432,342.735412597656,18.3818492889404,3456.45,75.43,20.44
grapes wine,142.209276395662,-34.2981825517059,Vic,4.17978,215021399,Red Cliffs,17.0445804595947,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.130782915522,-34.2945749600136,Vic,2.04174,215021399,Red Cliffs,17.0837497711182,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,142.129084701082,-34.2935831150252,Vic,2.32676,215021399,Red Cliffs,17.0837497711182,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,142.128539014699,-34.2946236737768,Vic,0.925269,215021399,Red Cliffs,17.0837497711182,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,142.193633850052,-34.228840766702,Vic,3.2894,215021395,Irymple,17.1145801544189,296.939788818359,18.7399501800537,2251.7,112.98,17.93
grapes wine,142.179471847556,-34.2857132822645,Vic,1.26999,215021399,Red Cliffs,16.9895801544189,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.222638858913,-34.3347918070014,Vic,4.26096,215021399,Red Cliffs,17.0170803070068,297.170684814453,18.6642398834229,3588.54,133.83,20.22
grapes wine,142.275053162219,-34.4013808371533,Vic,3.27601,215021398,Mildura Region,17.0825004577637,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.275041472458,-34.4007686601198,Vic,0.818449,215021398,Mildura Region,17.0825004577637,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.275048887968,-34.4004047918343,Vic,1.6261,215021398,Mildura Region,17.0825004577637,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.275024812671,-34.4000890516508,Vic,0.457088,215021398,Mildura Region,17.0825004577637,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.27512127518,-34.4000045627374,Vic,0.267921,215021398,Mildura Region,17.0825004577637,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.275056865517,-34.3995536332476,Vic,2.64244,215021398,Mildura Region,17.132080078125,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.275567160329,-34.3984908934569,Vic,4.63691,215021398,Mildura Region,17.132080078125,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.275026558494,-34.3990775266889,Vic,0.52814,215021398,Mildura Region,17.132080078125,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.27773148033,-34.4004419668576,Vic,1.99607,215021398,Mildura Region,17.0825004577637,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.27529885132,-34.3975289743744,Vic,3.33842,215021398,Mildura Region,17.132080078125,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.274932223825,-34.3961866056442,Vic,5.95174,215021398,Mildura Region,17.1299991607666,293.757904052734,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.274214227591,-34.393568398962,Vic,6.00574,215021398,Mildura Region,17.1299991607666,293.757904052734,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.277485556371,-34.3995713674483,Vic,1.27419,215021398,Mildura Region,17.132080078125,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.27731373802,-34.399078657731,Vic,0.208191,215021398,Mildura Region,17.132080078125,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.275050240042,-34.4022116032916,Vic,2.27076,215021398,Mildura Region,17.0825004577637,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.278024142224,-34.4021784844957,Vic,1.76653,215021398,Mildura Region,17.0825004577637,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.277988216142,-34.4013976303614,Vic,2.56306,215021398,Mildura Region,17.0825004577637,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.321302721302,-34.4309400396803,Vic,1.46128,215021398,Mildura Region,17.0291690826416,302.310302734375,18.6395301818848,3341.8,37.48,18.49
grapes wine,142.375156643833,-34.5528264979982,Vic,3.6446,215021398,Mildura Region,16.9987506866455,299.661285400391,18.5518703460693,3341.8,37.48,18.49
grapes wine,142.32361539919,-34.4373041520913,Vic,7.01233,215021398,Mildura Region,17.0291690826416,302.310302734375,18.6138191223145,3341.8,37.48,18.49
grapes wine,142.327636779645,-34.4349952259748,Vic,0.882197,215021398,Mildura Region,17.0645809173584,296.231201171875,18.6138191223145,3341.8,37.48,18.49
grapes wine,142.327633840544,-34.4352121279472,Vic,0.626443,215021398,Mildura Region,17.0645809173584,296.231201171875,18.6138191223145,3341.8,37.48,18.49
grapes wine,142.330255640912,-34.4354993015855,Vic,1.86456,215021398,Mildura Region,17.0645809173584,296.231201171875,18.6138191223145,3341.8,37.48,18.49
grapes wine,142.154080411332,-34.3138442766731,Vic,0.149286,215021399,Red Cliffs,17.0462493896484,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,142.321824720674,-34.4977164646338,Vic,1.39863,215021398,Mildura Region,17.007080078125,296.818603515625,18.5957107543945,3341.8,37.48,18.49
grapes wine,142.277330719287,-34.4036201207526,Vic,2.01829,215021398,Mildura Region,17.0825004577637,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.277501984964,-34.4039294133158,Vic,2.0014,215021398,Mildura Region,17.0825004577637,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.277538336925,-34.4041911066997,Vic,1.46545,215021398,Mildura Region,17.0825004577637,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.277519029446,-34.4043702512689,Vic,0.91201,215021398,Mildura Region,17.0825004577637,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.277538967325,-34.4045502635515,Vic,1.60096,215021398,Mildura Region,17.0825004577637,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.27709187367,-34.4030178480022,Vic,5.33508,215021398,Mildura Region,17.0825004577637,294.630889892578,18.6283092498779,3341.8,37.48,18.49
grapes wine,142.305252617406,-34.4957593335561,Vic,2.22777,215021398,Mildura Region,17.007080078125,296.818603515625,18.5957107543945,3341.8,37.48,18.49
grapes wine,142.214826825018,-34.3072106840188,Vic,0.404092,215021399,Red Cliffs,17.0212497711182,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.214805856424,-34.3081195608455,Vic,0.712251,215021399,Red Cliffs,17.0212497711182,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.214773394398,-34.3075723626938,Vic,0.450754,215021399,Red Cliffs,17.0212497711182,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.051810752998,-34.2384555478397,Vic,1.71552,215021398,Mildura Region,17.0874996185303,285.400085449219,18.7833595275879,3341.8,37.48,18.49
grapes wine,142.051817819764,-34.2372602415031,Vic,4.6745,215021398,Mildura Region,17.0874996185303,285.400085449219,18.7833595275879,3341.8,37.48,18.49
grapes wine,142.066752913073,-34.2043322557219,Vic,1.20442,215021396,Merbein,17.125,288.025207519531,18.8016605377197,1606.9,107.95,17.25
grapes wine,142.060795625579,-34.2049562814913,Vic,0.605901,215021396,Merbein,17.125,288.025207519531,18.8016605377197,1606.9,107.95,17.25
grapes wine,142.182202388575,-34.2802059976367,Vic,0.901486,215021399,Red Cliffs,16.9895801544189,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.18048633434,-34.2802972651473,Vic,1.00556,215021399,Red Cliffs,16.9895801544189,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.181371995646,-34.280192760887,Vic,0.247677,215021399,Red Cliffs,16.9895801544189,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.325737656325,-34.4531263254719,Vic,2.07725,215021398,Mildura Region,17.0416698455811,296.231201171875,18.6138191223145,3341.8,37.48,18.49
grapes wine,142.325882766869,-34.4525847870523,Vic,2.18827,215021398,Mildura Region,17.0416698455811,296.231201171875,18.6138191223145,3341.8,37.48,18.49
grapes wine,142.168613049622,-34.2848896168312,Vic,3.11429,215021399,Red Cliffs,17.0337505340576,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,142.168535300616,-34.2857867675608,Vic,3.1141,215021399,Red Cliffs,17.0337505340576,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,142.164967696265,-34.3132657951634,Vic,1.06029,215021399,Red Cliffs,17.0462493896484,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,142.163810201158,-34.3118031587657,Vic,1.77275,215021399,Red Cliffs,17.0462493896484,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,142.164584482713,-34.312228920884,Vic,1.46579,215021399,Red Cliffs,17.0462493896484,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,142.16352589719,-34.3138210727564,Vic,2.45023,215021399,Red Cliffs,17.0462493896484,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,143.336283723979,-35.0725038752824,Vic,3.19375,215031405,Swan Hill Region,16.6662502288818,334.098205566406,18.415210723877,3456.45,75.43,20.44
grapes wine,143.339217553395,-35.0729152456259,Vic,2.00829,215031405,Swan Hill Region,16.6662502288818,334.098205566406,18.4144496917725,3456.45,75.43,20.44
grapes wine,143.339394167503,-35.07235426195,Vic,1.49211,215031405,Swan Hill Region,16.6662502288818,334.098205566406,18.415210723877,3456.45,75.43,20.44
grapes wine,143.339007595927,-35.0737087465574,Vic,2.74726,215031405,Swan Hill Region,16.6662502288818,334.098205566406,18.4144496917725,3456.45,75.43,20.44
grapes wine,143.337472558667,-35.0715644676021,Vic,3.43739,215031405,Swan Hill Region,16.6662502288818,334.098205566406,18.415210723877,3456.45,75.43,20.44
grapes wine,143.764039837662,-35.5959107963228,Vic,3.5906,215031401,Gannawarra,16.3266696929932,359.001586914062,18.1422004699707,386.6,2.46,20.3
grapes wine,143.31697338927,-35.0572224346291,Vic,0.0743203,215031405,Swan Hill Region,16.6733303070068,333.345611572266,18.4099407196045,3456.45,75.43,20.44
grapes wine,143.317323882848,-35.0575522411583,Vic,0.0364131,215031405,Swan Hill Region,16.6733303070068,333.345611572266,18.4099407196045,3456.45,75.43,20.44
grapes wine,143.672389059612,-35.4980311096319,Vic,0.799607,215031405,Swan Hill Region,16.3895797729492,350.615600585938,18.2349491119385,3456.45,75.43,20.44
grapes wine,143.400728419961,-35.213328563193,Vic,0.193144,215031405,Swan Hill Region,16.5733299255371,342.735412597656,18.3818492889404,3456.45,75.43,20.44
grapes wine,143.400293145554,-35.2133722115324,Vic,4.42231,215031405,Swan Hill Region,16.5733299255371,342.735412597656,18.3818492889404,3456.45,75.43,20.44
grapes wine,143.400048168381,-35.2126162969492,Vic,0.313362,215031405,Swan Hill Region,16.5733299255371,342.735412597656,18.3818492889404,3456.45,75.43,20.44
grapes wine,143.398257928562,-35.2144322964903,Vic,0.427826,215031405,Swan Hill Region,16.5283298492432,342.735412597656,18.3818492889404,3456.45,75.43,20.44
grapes wine,143.378478886926,-35.2098725080063,Vic,3.58589,215031405,Swan Hill Region,16.5283298492432,342.735412597656,18.3818492889404,3456.45,75.43,20.44
grapes wine,143.644211741263,-35.4986223333612,Vic,2.39333,215031405,Swan Hill Region,16.3833293914795,350.615600585938,18.2199001312256,3456.45,75.43,20.44
grapes wine,143.317463812622,-35.0556808109379,Vic,0.110643,215031405,Swan Hill Region,16.6733303070068,333.345611572266,18.4099407196045,3456.45,75.43,20.44
grapes wine,142.072024074601,-34.1811422222771,Vic,2.06491,215021396,Merbein,17.1991691589355,288.025207519531,18.8016605377197,1606.9,107.95,17.25
grapes wine,142.198114962496,-34.296739399707,Vic,1.56344,215021399,Red Cliffs,16.9895801544189,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.199181030337,-34.29669278388,Vic,0.872896,215021399,Red Cliffs,16.9895801544189,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.199876063126,-34.2967686517387,Vic,0.709822,215021399,Red Cliffs,16.9895801544189,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.201036493715,-34.29686760162,Vic,2.4612,215021399,Red Cliffs,17.0445804595947,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.018466696893,-34.169223673367,Vic,1.8149,215021396,Merbein,17.1987495422363,279.546600341797,18.8026790618896,1606.9,107.95,17.25
grapes wine,142.018881935038,-34.171578393546,Vic,0.774901,215021396,Merbein,17.1987495422363,279.546600341797,18.8026790618896,1606.9,107.95,17.25
grapes wine,142.018065123686,-34.1716447746133,Vic,0.56882,215021396,Merbein,17.1987495422363,279.546600341797,18.8026790618896,1606.9,107.95,17.25
grapes wine,142.324171190182,-34.4977061834247,Vic,1.59971,215021398,Mildura Region,17.007080078125,296.818603515625,18.5618705749512,3341.8,37.48,18.49
grapes wine,142.182645740011,-34.3372968312053,Vic,3.17943,215021399,Red Cliffs,17.0058307647705,297.170684814453,18.6799697875977,3588.54,133.83,20.22
grapes wine,142.21722826007,-34.311370689199,Vic,0.127995,215021399,Red Cliffs,17.0212497711182,300.35888671875,18.6918201446533,3588.54,133.83,20.22
grapes wine,142.160993409846,-34.2821699613643,Vic,0.179175,215021399,Red Cliffs,17.0337505340576,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,142.164464645272,-34.2586024133031,Vic,1.99017,215021395,Irymple,17.0475006103516,291.527313232422,18.7644195556641,2251.7,112.98,17.93
grapes wine,142.150153428243,-34.3032678100935,Vic,2.03227,215021399,Red Cliffs,17.0462493896484,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,142.151100978299,-34.3063575687211,Vic,4.50487,215021399,Red Cliffs,17.0462493896484,301.553894042969,18.7330093383789,3588.54,133.83,20.22
grapes wine,142.164165070156,-34.330844403762,Vic,5.89346,215021399,Red Cliffs,17.0650005340576,296.336212158203,18.7209796905518,3588.54,133.83,20.22
grapes wine,143.336774802129,-35.0701252015503,Vic,2.14305,215031405,Swan Hill Region,16.6662502288818,334.098205566406,18.415210723877,3456.45,75.43,20.44
grapes wine,143.379590731542,-35.2015523367635,Vic,0.138482,215031405,Swan Hill Region,16.5283298492432,342.735412597656,18.3818492889404,3456.45,75.43,20.44
grapes wine,142.02310287633,-34.1672733864077,Vic,4.14893,215021396,Merbein,17.1987495422363,279.546600341797,18.8091506958008,1606.9,107.95,17.25
grapes wine,142.023094980241,-34.1635940901651,Vic,3.881,215021396,Merbein,17.1987495422363,279.546600341797,18.8091506958008,1606.9,107.95,17.25
grapes wine,142.025347919035,-34.1672200487476,Vic,3.54903,215021396,Merbein,17.2562503814697,278.847503662109,18.8091506958008,1606.9,107.95,17.25
grapes wine,142.025304120683,-34.1635931904678,Vic,4.05832,215021396,Merbein,17.2562503814697,278.847503662109,18.8091506958008,1606.9,107.95,17.25
grapes wine,142.025282726527,-34.1654094764405,Vic,4.22587,215021396,Merbein,17.2562503814697,278.847503662109,18.8091506958008,1606.9,107.95,17.25
grapes wine,142.023118010779,-34.1654061524624,Vic,3.973,215021396,Merbein,17.1987495422363,279.546600341797,18.8091506958008,1606.9,107.95,17.25
grapes wine,143.32104161668,-34.8404887935141,Vic,5.55691,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.316219726086,-34.8435689735685,Vic,2.27772,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.315026681261,-34.8438082676333,Vic,4.37633,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.30356289866,-34.8367160038894,Vic,8.83578,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.307756517777,-34.8369143799725,Vic,5.91762,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.302882777348,-34.8403349971521,Vic,5.13175,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.304145232633,-34.8403436084958,Vic,4.56855,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.304993898804,-34.8403373796719,Vic,2.02708,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.306420236842,-34.8403324213224,Vic,8.97906,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.308119571694,-34.8403302262003,Vic,4.07066,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.309232879924,-34.8440984802013,Vic,0.438625,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.308606446769,-34.8442333908948,Vic,4.50691,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.303700300851,-34.8442348383544,Vic,11.1322,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.306584940684,-34.8442324446745,Vic,11.1221,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.302879198563,-34.8481451455312,Vic,4.51398,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.303979972874,-34.8481692829226,Vic,4.15076,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.305020695187,-34.8481709700474,Vic,4.13878,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.306750593366,-34.8481679445636,Vic,9.52586,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.310135666417,-34.8413750540538,Vic,0.622673,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.311933899771,-34.8411002872299,Vic,6.14221,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.313737035514,-34.8407964609784,Vic,3.00899,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.315012351255,-34.8407873113801,Vic,4.32749,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.315991030401,-34.8407931442377,Vic,1.28064,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.316451633909,-34.8407679252583,Vic,1.35409,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4513301849365,3456.45,75.43,20.44
grapes wine,143.322799258118,-34.8396577623614,Vic,9.92968,215031405,Swan Hill Region,16.7625007629395,331.518005371094,18.4616794586182,3456.45,75.43,20.44
grapes wine,143.326236433655,-34.8398277095972,Vic,11.432,215031405,Swan Hill Region,16.8212509155273,324.569396972656,18.4616794586182,3456.45,75.43,20.44
grapes wine,143.328252350825,-34.839941489108,Vic,7.27561,215031405,Swan Hill Region,16.8212509155273,324.569396972656,18.4616794586182,3456.45,75.43,20.44
