time,latitude,longitude,pr_annual
UTC,degrees_north,degrees_east,Percent change
2070-01-01T12:00:00Z,-41.25,172.5,2.8228056
2070-01-01T12:00:00Z,-41.25,174.375,-8.694832
2070-01-01T12:00:00Z,-41.25,176.25,-11.1320915
2070-01-01T12:00:00Z,-41.25,178.125,-9.456947
2070-01-01T12:00:00Z,-41.25,180.0,-10.845411
2070-01-01T12:00:00Z,-40.0,90.0,-7.768675
2070-01-01T12:00:00Z,-40.0,91.875,-6.457515
2070-01-01T12:00:00Z,-40.0,93.75,-7.178396
2070-01-01T12:00:00Z,-40.0,95.625,-8.7693815
2070-01-01T12:00:00Z,-40.0,97.5,-13.004215
2070-01-01T12:00:00Z,-40.0,99.375,-14.7028675
2070-01-01T12:00:00Z,-40.0,101.25,-13.798926
2070-01-01T12:00:00Z,-40.0,103.125,-14.487144
2070-01-01T12:00:00Z,-40.0,105.0,-11.442053
2070-01-01T12:00:00Z,-40.0,106.875,-10.672281
2070-01-01T12:00:00Z,-40.0,108.75,-13.677275
2070-01-01T12:00:00Z,-40.0,110.625,-14.760138
2070-01-01T12:00:00Z,-40.0,112.5,-15.020918
2070-01-01T12:00:00Z,-40.0,114.375,-14.273623
2070-01-01T12:00:00Z,-40.0,116.25,-16.792173
2070-01-01T12:00:00Z,-40.0,118.125,-21.271303
2070-01-01T12:00:00Z,-40.0,120.0,-21.764675
2070-01-01T12:00:00Z,-40.0,121.875,-21.059395
2070-01-01T12:00:00Z,-40.0,123.75,-17.626867
2070-01-01T12:00:00Z,-40.0,125.625,-16.772799
2070-01-01T12:00:00Z,-40.0,127.5,-14.6146555
2070-01-01T12:00:00Z,-40.0,129.375,-15.513327
2070-01-01T12:00:00Z,-40.0,131.25,-19.05684
2070-01-01T12:00:00Z,-40.0,133.125,-20.256227
2070-01-01T12:00:00Z,-40.0,135.0,-22.375986
2070-01-01T12:00:00Z,-40.0,136.875,-19.871876
2070-01-01T12:00:00Z,-40.0,138.75,-16.063858
2070-01-01T12:00:00Z,-40.0,140.625,-13.232671
2070-01-01T12:00:00Z,-40.0,142.5,-7.6097245
2070-01-01T12:00:00Z,-40.0,144.375,-4.7497325
2070-01-01T12:00:00Z,-40.0,146.25,-5.2205505
2070-01-01T12:00:00Z,-40.0,148.125,-5.695539
2070-01-01T12:00:00Z,-40.0,150.0,7.789125
2070-01-01T12:00:00Z,-40.0,151.875,21.043531
2070-01-01T12:00:00Z,-40.0,153.75,4.9356303
2070-01-01T12:00:00Z,-40.0,155.625,-5.861174
2070-01-01T12:00:00Z,-40.0,157.5,-2.9776003
2070-01-01T12:00:00Z,-40.0,159.375,-0.8914975
2070-01-01T12:00:00Z,-40.0,161.25,6.0384393
2070-01-01T12:00:00Z,-40.0,163.125,3.8623002
2070-01-01T12:00:00Z,-40.0,165.0,5.2964077
2070-01-01T12:00:00Z,-40.0,166.875,2.5208943
2070-01-01T12:00:00Z,-40.0,168.75,1.0209374
2070-01-01T12:00:00Z,-40.0,170.625,2.6046495
2070-01-01T12:00:00Z,-40.0,172.5,11.858755
2070-01-01T12:00:00Z,-40.0,174.375,-4.0447807
2070-01-01T12:00:00Z,-40.0,176.25,-14.396935
2070-01-01T12:00:00Z,-40.0,178.125,-12.586588
2070-01-01T12:00:00Z,-40.0,180.0,-13.250567
2070-01-01T12:00:00Z,-38.75,90.0,-1.8654089
2070-01-01T12:00:00Z,-38.75,91.875,-4.985728
2070-01-01T12:00:00Z,-38.75,93.75,-8.2647085
2070-01-01T12:00:00Z,-38.75,95.625,-10.767941
2070-01-01T12:00:00Z,-38.75,97.5,-11.67302
2070-01-01T12:00:00Z,-38.75,99.375,-11.812884
2070-01-01T12:00:00Z,-38.75,101.25,-11.968949
2070-01-01T12:00:00Z,-38.75,103.125,-10.938281
2070-01-01T12:00:00Z,-38.75,105.0,-12.214803
2070-01-01T12:00:00Z,-38.75,106.875,-15.160877
2070-01-01T12:00:00Z,-38.75,108.75,-15.625934
2070-01-01T12:00:00Z,-38.75,110.625,-16.980644
2070-01-01T12:00:00Z,-38.75,112.5,-17.257868
2070-01-01T12:00:00Z,-38.75,114.375,-19.64465
2070-01-01T12:00:00Z,-38.75,116.25,-21.321692
2070-01-01T12:00:00Z,-38.75,118.125,-20.714613
2070-01-01T12:00:00Z,-38.75,120.0,-19.539545
2070-01-01T12:00:00Z,-38.75,121.875,-19.71615
2070-01-01T12:00:00Z,-38.75,123.75,-17.508293
2070-01-01T12:00:00Z,-38.75,125.625,-17.371183
