time,latitude,longitude,tas_annual
UTC,degrees_north,degrees_east,K
2030-01-01T12:00:00Z,-45.0,178.125,0.6394043
2030-01-01T12:00:00Z,-45.0,180.0,0.64367676
2030-01-01T12:00:00Z,-43.75,90.0,0.63983154
2030-01-01T12:00:00Z,-43.75,91.875,0.63894653
2030-01-01T12:00:00Z,-43.75,93.75,0.6305847
2030-01-01T12:00:00Z,-43.75,95.625,0.6170654
2030-01-01T12:00:00Z,-43.75,97.5,0.598938
2030-01-01T12:00:00Z,-43.75,99.375,0.5847473
2030-01-01T12:00:00Z,-43.75,101.25,0.5649414
2030-01-01T12:00:00Z,-43.75,103.125,0.5504761
2030-01-01T12:00:00Z,-43.75,105.0,0.540802
2030-01-01T12:00:00Z,-43.75,106.875,0.53256226
2030-01-01T12:00:00Z,-43.75,108.75,0.52059937
2030-01-01T12:00:00Z,-43.75,110.625,0.50891113
2030-01-01T12:00:00Z,-43.75,112.5,0.4970703
2030-01-01T12:00:00Z,-43.75,114.375,0.4923401
2030-01-01T12:00:00Z,-43.75,116.25,0.4940796
2030-01-01T12:00:00Z,-43.75,118.125,0.49441528
2030-01-01T12:00:00Z,-43.75,120.0,0.49057007
2030-01-01T12:00:00Z,-43.75,121.875,0.4887085
2030-01-01T12:00:00Z,-43.75,123.75,0.48806763
2030-01-01T12:00:00Z,-43.75,125.625,0.49145508
2030-01-01T12:00:00Z,-43.75,127.5,0.5014038
2030-01-01T12:00:00Z,-43.75,129.375,0.51516724
2030-01-01T12:00:00Z,-43.75,131.25,0.53027344
2030-01-01T12:00:00Z,-43.75,133.125,0.5395508
2030-01-01T12:00:00Z,-43.75,135.0,0.5222473
2030-01-01T12:00:00Z,-43.75,136.875,0.47821045
2030-01-01T12:00:00Z,-43.75,138.75,0.47891235
2030-01-01T12:00:00Z,-43.75,140.625,0.5388794
2030-01-01T12:00:00Z,-43.75,142.5,0.61239624
2030-01-01T12:00:00Z,-43.75,144.375,0.66519165
2030-01-01T12:00:00Z,-43.75,146.25,0.7787781
2030-01-01T12:00:00Z,-43.75,148.125,0.89611816
2030-01-01T12:00:00Z,-43.75,150.0,0.9958191
2030-01-01T12:00:00Z,-43.75,151.875,0.9640198
2030-01-01T12:00:00Z,-43.75,153.75,0.8426819
2030-01-01T12:00:00Z,-43.75,155.625,0.7868042
2030-01-01T12:00:00Z,-43.75,157.5,0.77841187
2030-01-01T12:00:00Z,-43.75,159.375,0.7527466
2030-01-01T12:00:00Z,-43.75,161.25,0.7140503
2030-01-01T12:00:00Z,-43.75,163.125,0.6826477
2030-01-01T12:00:00Z,-43.75,165.0,0.69403076
2030-01-01T12:00:00Z,-43.75,166.875,0.71765137
2030-01-01T12:00:00Z,-43.75,168.75,0.78305054
2030-01-01T12:00:00Z,-43.75,170.625,0.84814453
2030-01-01T12:00:00Z,-43.75,172.5,0.7921753
2030-01-01T12:00:00Z,-43.75,174.375,0.6923828
2030-01-01T12:00:00Z,-43.75,176.25,0.6744995
2030-01-01T12:00:00Z,-43.75,178.125,0.6921387
2030-01-01T12:00:00Z,-43.75,180.0,0.69488525
2030-01-01T12:00:00Z,-42.5,90.0,0.60913086
2030-01-01T12:00:00Z,-42.5,91.875,0.6057434
2030-01-01T12:00:00Z,-42.5,93.75,0.5977783
2030-01-01T12:00:00Z,-42.5,95.625,0.5867615
2030-01-01T12:00:00Z,-42.5,97.5,0.5760803
2030-01-01T12:00:00Z,-42.5,99.375,0.5657654
2030-01-01T12:00:00Z,-42.5,101.25,0.55389404
2030-01-01T12:00:00Z,-42.5,103.125,0.54382324
2030-01-01T12:00:00Z,-42.5,105.0,0.53842163
2030-01-01T12:00:00Z,-42.5,106.875,0.5325012
2030-01-01T12:00:00Z,-42.5,108.75,0.5258789
2030-01-01T12:00:00Z,-42.5,110.625,0.517334
2030-01-01T12:00:00Z,-42.5,112.5,0.5118408
2030-01-01T12:00:00Z,-42.5,114.375,0.5119934
2030-01-01T12:00:00Z,-42.5,116.25,0.5138855
2030-01-01T12:00:00Z,-42.5,118.125,0.5124817
2030-01-01T12:00:00Z,-42.5,120.0,0.5108032
2030-01-01T12:00:00Z,-42.5,121.875,0.5083618
2030-01-01T12:00:00Z,-42.5,123.75,0.5105591
2030-01-01T12:00:00Z,-42.5,125.625,0.5215454
2030-01-01T12:00:00Z,-42.5,127.5,0.54000854
2030-01-01T12:00:00Z,-42.5,129.375,0.5554199
2030-01-01T12:00:00Z,-42.5,131.25,0.5632019
2030-01-01T12:00:00Z,-42.5,133.125,0.5515747
2030-01-01T12:00:00Z,-42.5,135.0,0.509552
2030-01-01T12:00:00Z,-42.5,136.875,0.45996094
2030-01-01T12:00:00Z,-42.5,138.75,0.4803772
2030-01-01T12:00:00Z,-42.5,140.625,0.54559326
2030-01-01T12:00:00Z,-42.5,142.5,0.60839844
2030-01-01T12:00:00Z,-42.5,144.375,0.6456909
2030-01-01T12:00:00Z,-42.5,146.25,0.83151245
2030-01-01T12:00:00Z,-42.5,148.125,0.9142151
2030-01-01T12:00:00Z,-42.5,150.0,0.9946594
2030-01-01T12:00:00Z,-42.5,151.875,1.0115051
2030-01-01T12:00:00Z,-42.5,153.75,0.8926697
2030-01-01T12:00:00Z,-42.5,155.625,0.81744385
2030-01-01T12:00:00Z,-42.5,157.5,0.8116455
2030-01-01T12:00:00Z,-42.5,159.375,0.7911072
2030-01-01T12:00:00Z,-42.5,161.25,0.74627686
2030-01-01T12:00:00Z,-42.5,163.125,0.69454956
2030-01-01T12:00:00Z,-42.5,165.0,0.70077515
2030-01-01T12:00:00Z,-42.5,166.875,0.73617554
2030-01-01T12:00:00Z,-42.5,168.75,0.78479004
2030-01-01T12:00:00Z,-42.5,170.625,0.8408203
2030-01-01T12:00:00Z,-42.5,172.5,0.93704224
2030-01-01T12:00:00Z,-42.5,174.375,0.773407
2030-01-01T12:00:00Z,-42.5,176.25,0.72476196
2030-01-01T12:00:00Z,-42.5,178.125,0.74331665
2030-01-01T12:00:00Z,-42.5,180.0,0.764801
2030-01-01T12:00:00Z,-41.25,90.0,0.583313
2030-01-01T12:00:00Z,-41.25,91.875,0.5826721
2030-01-01T12:00:00Z,-41.25,93.75,0.5816345
2030-01-01T12:00:00Z,-41.25,95.625,0.5791931
2030-01-01T12:00:00Z,-41.25,97.5,0.5774536
2030-01-01T12:00:00Z,-41.25,99.375,0.57418823
2030-01-01T12:00:00Z,-41.25,101.25,0.5715027
2030-01-01T12:00:00Z,-41.25,103.125,0.5645447
2030-01-01T12:00:00Z,-41.25,105.0,0.5621643
2030-01-01T12:00:00Z,-41.25,106.875,0.5561218
2030-01-01T12:00:00Z,-41.25,108.75,0.5491638
2030-01-01T12:00:00Z,-41.25,110.625,0.54504395
2030-01-01T12:00:00Z,-41.25,112.5,0.5446167
2030-01-01T12:00:00Z,-41.25,114.375,0.54434204
2030-01-01T12:00:00Z,-41.25,116.25,0.5421753
2030-01-01T12:00:00Z,-41.25,118.125,0.53863525
2030-01-01T12:00:00Z,-41.25,120.0,0.538147
2030-01-01T12:00:00Z,-41.25,121.875,0.54193115
2030-01-01T12:00:00Z,-41.25,123.75,0.55133057
2030-01-01T12:00:00Z,-41.25,125.625,0.57229614
2030-01-01T12:00:00Z,-41.25,127.5,0.5885925
2030-01-01T12:00:00Z,-41.25,129.375,0.583374
2030-01-01T12:00:00Z,-41.25,131.25,0.5688782
2030-01-01T12:00:00Z,-41.25,133.125,0.55007935
2030-01-01T12:00:00Z,-41.25,135.0,0.5149536
2030-01-01T12:00:00Z,-41.25,136.875,0.4933777
2030-01-01T12:00:00Z,-41.25,138.75,0.52835083
2030-01-01T12:00:00Z,-41.25,140.625,0.58096313
2030-01-01T12:00:00Z,-41.25,142.5,0.6277466
2030-01-01T12:00:00Z,-41.25,144.375,0.6558533
2030-01-01T12:00:00Z,-41.25,146.25,0.88912964
2030-01-01T12:00:00Z,-41.25,148.125,0.87789917
2030-01-01T12:00:00Z,-41.25,150.0,0.9503174
2030-01-01T12:00:00Z,-41.25,151.875,0.9963684
2030-01-01T12:00:00Z,-41.25,153.75,0.90463257
2030-01-01T12:00:00Z,-41.25,155.625,0.8303528
2030-01-01T12:00:00Z,-41.25,157.5,0.8216553
2030-01-01T12:00:00Z,-41.25,159.375,0.80496216
2030-01-01T12:00:00Z,-41.25,161.25,0.75942993
2030-01-01T12:00:00Z,-41.25,163.125,0.69714355
2030-01-01T12:00:00Z,-41.25,165.0,0.6942749
2030-01-01T12:00:00Z,-41.25,166.875,0.73620605
2030-01-01T12:00:00Z,-41.25,168.75,0.7886658
2030-01-01T12:00:00Z,-41.25,170.625,0.82702637
2030-01-01T12:00:00Z,-41.25,172.5,0.8911743
2030-01-01T12:00:00Z,-41.25,174.375,0.96987915
2030-01-01T12:00:00Z,-41.25,176.25,0.8855896
2030-01-01T12:00:00Z,-41.25,178.125,0.79971313
2030-01-01T12:00:00Z,-41.25,180.0,0.8164978
2030-01-01T12:00:00Z,-40.0,90.0,0.5846863
2030-01-01T12:00:00Z,-40.0,91.875,0.5862427
2030-01-01T12:00:00Z,-40.0,93.75,0.5888672
2030-01-01T12:00:00Z,-40.0,95.625,0.59313965
2030-01-01T12:00:00Z,-40.0,97.5,0.5991516
2030-01-01T12:00:00Z,-40.0,99.375,0.60498047
2030-01-01T12:00:00Z,-40.0,101.25,0.60635376
2030-01-01T12:00:00Z,-40.0,103.125,0.60406494
2030-01-01T12:00:00Z,-40.0,105.0,0.602478
2030-01-01T12:00:00Z,-40.0,106.875,0.5953369
2030-01-01T12:00:00Z,-40.0,108.75,0.58792114
2030-01-01T12:00:00Z,-40.0,110.625,0.58132935
2030-01-01T12:00:00Z,-40.0,112.5,0.5766907
2030-01-01T12:00:00Z,-40.0,114.375,0.573822
2030-01-01T12:00:00Z,-40.0,116.25,0.57318115
2030-01-01T12:00:00Z,-40.0,118.125,0.5729675
2030-01-01T12:00:00Z,-40.0,120.0,0.5810852
2030-01-01T12:00:00Z,-40.0,121.875,0.5932312
2030-01-01T12:00:00Z,-40.0,123.75,0.61172485
2030-01-01T12:00:00Z,-40.0,125.625,0.62786865
2030-01-01T12:00:00Z,-40.0,127.5,0.6159363
2030-01-01T12:00:00Z,-40.0,129.375,0.5824585
2030-01-01T12:00:00Z,-40.0,131.25,0.56481934
2030-01-01T12:00:00Z,-40.0,133.125,0.56073
2030-01-01T12:00:00Z,-40.0,135.0,0.5552063
2030-01-01T12:00:00Z,-40.0,136.875,0.5597534
2030-01-01T12:00:00Z,-40.0,138.75,0.5947876
2030-01-01T12:00:00Z,-40.0,140.625,0.61917114
2030-01-01T12:00:00Z,-40.0,142.5,0.6355896
2030-01-01T12:00:00Z,-40.0,144.375,0.6141052
2030-01-01T12:00:00Z,-40.0,146.25,0.6820984
2030-01-01T12:00:00Z,-40.0,148.125,0.767334
2030-01-01T12:00:00Z,-40.0,150.0,0.92108154
2030-01-01T12:00:00Z,-40.0,151.875,0.96435547
2030-01-01T12:00:00Z,-40.0,153.75,0.87802124
2030-01-01T12:00:00Z,-40.0,155.625,0.8222046
2030-01-01T12:00:00Z,-40.0,157.5,0.81103516
2030-01-01T12:00:00Z,-40.0,159.375,0.789093
2030-01-01T12:00:00Z,-40.0,161.25,0.7425842
2030-01-01T12:00:00Z,-40.0,163.125,0.68634033
2030-01-01T12:00:00Z,-40.0,165.0,0.6896057
2030-01-01T12:00:00Z,-40.0,166.875,0.7359009
2030-01-01T12:00:00Z,-40.0,168.75,0.79052734
2030-01-01T12:00:00Z,-40.0,170.625,0.83862305
2030-01-01T12:00:00Z,-40.0,172.5,0.8518982
2030-01-01T12:00:00Z,-40.0,174.375,0.90527344
2030-01-01T12:00:00Z,-40.0,176.25,1.0549316
2030-01-01T12:00:00Z,-40.0,178.125,0.83773804
2030-01-01T12:00:00Z,-40.0,180.0,0.8281555
2030-01-01T12:00:00Z,-38.75,90.0,0.60980225
2030-01-01T12:00:00Z,-38.75,91.875,0.6168823
2030-01-01T12:00:00Z,-38.75,93.75,0.62438965
2030-01-01T12:00:00Z,-38.75,95.625,0.6394348
2030-01-01T12:00:00Z,-38.75,97.5,0.6528015
2030-01-01T12:00:00Z,-38.75,99.375,0.66030884
2030-01-01T12:00:00Z,-38.75,101.25,0.6642151
2030-01-01T12:00:00Z,-38.75,103.125,0.6619568
2030-01-01T12:00:00Z,-38.75,105.0,0.6562805
2030-01-01T12:00:00Z,-38.75,106.875,0.6441345
2030-01-01T12:00:00Z,-38.75,108.75,0.6311035
2030-01-01T12:00:00Z,-38.75,110.625,0.6156616
2030-01-01T12:00:00Z,-38.75,112.5,0.5987854
2030-01-01T12:00:00Z,-38.75,114.375,0.5947876
2030-01-01T12:00:00Z,-38.75,116.25,0.60317993
2030-01-01T12:00:00Z,-38.75,118.125,0.6161804
2030-01-01T12:00:00Z,-38.75,120.0,0.6329956
2030-01-01T12:00:00Z,-38.75,121.875,0.6501465
2030-01-01T12:00:00Z,-38.75,123.75,0.6665344
2030-01-01T12:00:00Z,-38.75,125.625,0.66781616
2030-01-01T12:00:00Z,-38.75,127.5,0.6236572
2030-01-01T12:00:00Z,-38.75,129.375,0.583313
