time,latitude,longitude,tasmax_annual
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-41.25,163.125,1.5968628
2050-01-01T12:00:00Z,-41.25,165.0,1.6128845
2050-01-01T12:00:00Z,-41.25,166.875,1.6601257
2050-01-01T12:00:00Z,-41.25,168.75,1.7503967
2050-01-01T12:00:00Z,-41.25,170.625,1.8266602
2050-01-01T12:00:00Z,-41.25,172.5,1.909668
2050-01-01T12:00:00Z,-41.25,174.375,2.0349731
2050-01-01T12:00:00Z,-41.25,176.25,1.8312988
2050-01-01T12:00:00Z,-41.25,178.125,1.5992737
2050-01-01T12:00:00Z,-41.25,180.0,1.6013184
2050-01-01T12:00:00Z,-40.0,90.0,0.9573059
2050-01-01T12:00:00Z,-40.0,91.875,0.9641113
2050-01-01T12:00:00Z,-40.0,93.75,0.9660034
2050-01-01T12:00:00Z,-40.0,95.625,0.971405
2050-01-01T12:00:00Z,-40.0,97.5,0.98321533
2050-01-01T12:00:00Z,-40.0,99.375,0.9946289
2050-01-01T12:00:00Z,-40.0,101.25,0.9941406
2050-01-01T12:00:00Z,-40.0,103.125,0.9883423
2050-01-01T12:00:00Z,-40.0,105.0,0.98031616
2050-01-01T12:00:00Z,-40.0,106.875,0.9680176
2050-01-01T12:00:00Z,-40.0,108.75,0.9550476
2050-01-01T12:00:00Z,-40.0,110.625,0.93859863
2050-01-01T12:00:00Z,-40.0,112.5,0.92056274
2050-01-01T12:00:00Z,-40.0,114.375,0.9119873
2050-01-01T12:00:00Z,-40.0,116.25,0.9100952
2050-01-01T12:00:00Z,-40.0,118.125,0.9241028
2050-01-01T12:00:00Z,-40.0,120.0,0.94921875
2050-01-01T12:00:00Z,-40.0,121.875,0.9724121
2050-01-01T12:00:00Z,-40.0,123.75,0.9984131
2050-01-01T12:00:00Z,-40.0,125.625,1.0174866
2050-01-01T12:00:00Z,-40.0,127.5,1.0097961
2050-01-01T12:00:00Z,-40.0,129.375,0.9760132
2050-01-01T12:00:00Z,-40.0,131.25,0.93515015
2050-01-01T12:00:00Z,-40.0,133.125,0.88287354
2050-01-01T12:00:00Z,-40.0,135.0,0.8267822
2050-01-01T12:00:00Z,-40.0,136.875,0.81533813
2050-01-01T12:00:00Z,-40.0,138.75,0.8726196
2050-01-01T12:00:00Z,-40.0,140.625,0.93573
2050-01-01T12:00:00Z,-40.0,142.5,1.0187988
2050-01-01T12:00:00Z,-40.0,144.375,1.0751953
2050-01-01T12:00:00Z,-40.0,146.25,1.2269897
2050-01-01T12:00:00Z,-40.0,148.125,1.4707947
2050-01-01T12:00:00Z,-40.0,150.0,1.9749756
2050-01-01T12:00:00Z,-40.0,151.875,2.1670227
2050-01-01T12:00:00Z,-40.0,153.75,1.9412842
2050-01-01T12:00:00Z,-40.0,155.625,1.7160339
2050-01-01T12:00:00Z,-40.0,157.5,1.6674194
2050-01-01T12:00:00Z,-40.0,159.375,1.6682129
2050-01-01T12:00:00Z,-40.0,161.25,1.6395264
2050-01-01T12:00:00Z,-40.0,163.125,1.6097107
2050-01-01T12:00:00Z,-40.0,165.0,1.6158142
2050-01-01T12:00:00Z,-40.0,166.875,1.6653137
2050-01-01T12:00:00Z,-40.0,168.75,1.7472229
2050-01-01T12:00:00Z,-40.0,170.625,1.8311462
2050-01-01T12:00:00Z,-40.0,172.5,1.8449097
2050-01-01T12:00:00Z,-40.0,174.375,1.9208069
2050-01-01T12:00:00Z,-40.0,176.25,2.098114
2050-01-01T12:00:00Z,-40.0,178.125,1.6422119
2050-01-01T12:00:00Z,-40.0,180.0,1.6240845
2050-01-01T12:00:00Z,-38.75,90.0,0.99713135
2050-01-01T12:00:00Z,-38.75,91.875,1.0201416
2050-01-01T12:00:00Z,-38.75,93.75,1.0418396
2050-01-01T12:00:00Z,-38.75,95.625,1.0632935
2050-01-01T12:00:00Z,-38.75,97.5,1.0687866
2050-01-01T12:00:00Z,-38.75,99.375,1.0671692
2050-01-01T12:00:00Z,-38.75,101.25,1.0645142
2050-01-01T12:00:00Z,-38.75,103.125,1.0606079
2050-01-01T12:00:00Z,-38.75,105.0,1.0545349
2050-01-01T12:00:00Z,-38.75,106.875,1.0452576
2050-01-01T12:00:00Z,-38.75,108.75,1.020813
2050-01-01T12:00:00Z,-38.75,110.625,0.98394775
2050-01-01T12:00:00Z,-38.75,112.5,0.9562378
2050-01-01T12:00:00Z,-38.75,114.375,0.946167
2050-01-01T12:00:00Z,-38.75,116.25,0.9657593
2050-01-01T12:00:00Z,-38.75,118.125,1.0014954
2050-01-01T12:00:00Z,-38.75,120.0,1.0325623
2050-01-01T12:00:00Z,-38.75,121.875,1.0508728
2050-01-01T12:00:00Z,-38.75,123.75,1.0788574
2050-01-01T12:00:00Z,-38.75,125.625,1.0807495
2050-01-01T12:00:00Z,-38.75,127.5,1.0412598
