time,latitude,longitude,rsds_annual
UTC,degrees_north,degrees_east,Percent change
2030-01-01T12:00:00Z,-42.5,136.875,0.92682517
2030-01-01T12:00:00Z,-42.5,138.75,0.93770164
2030-01-01T12:00:00Z,-42.5,140.625,0.690707
2030-01-01T12:00:00Z,-42.5,142.5,0.66456175
2030-01-01T12:00:00Z,-42.5,144.375,0.7353164
2030-01-01T12:00:00Z,-42.5,146.25,1.3812184
2030-01-01T12:00:00Z,-42.5,148.125,2.6082883
2030-01-01T12:00:00Z,-42.5,150.0,1.5402131
2030-01-01T12:00:00Z,-42.5,151.875,1.362454
2030-01-01T12:00:00Z,-42.5,153.75,1.3920528
2030-01-01T12:00:00Z,-42.5,155.625,1.7696497
2030-01-01T12:00:00Z,-42.5,157.5,1.8140084
2030-01-01T12:00:00Z,-42.5,159.375,1.8411067
2030-01-01T12:00:00Z,-42.5,161.25,1.7471374
2030-01-01T12:00:00Z,-42.5,163.125,1.1596562
2030-01-01T12:00:00Z,-42.5,165.0,1.3200976
2030-01-01T12:00:00Z,-42.5,166.875,1.2162976
2030-01-01T12:00:00Z,-42.5,168.75,1.8200574
2030-01-01T12:00:00Z,-42.5,170.625,2.4648716
2030-01-01T12:00:00Z,-42.5,172.5,1.9554652
2030-01-01T12:00:00Z,-42.5,174.375,1.0642345
2030-01-01T12:00:00Z,-42.5,176.25,0.91287273
2030-01-01T12:00:00Z,-42.5,178.125,0.5910335
2030-01-01T12:00:00Z,-42.5,180.0,0.9060038
2030-01-01T12:00:00Z,-41.25,90.0,-0.08777782
2030-01-01T12:00:00Z,-41.25,91.875,-0.017987903
2030-01-01T12:00:00Z,-41.25,93.75,9.2013465E-4
2030-01-01T12:00:00Z,-41.25,95.625,0.0026470784
2030-01-01T12:00:00Z,-41.25,97.5,-0.2771845
2030-01-01T12:00:00Z,-41.25,99.375,-0.23749919
2030-01-01T12:00:00Z,-41.25,101.25,0.022448968
2030-01-01T12:00:00Z,-41.25,103.125,-0.40654635
2030-01-01T12:00:00Z,-41.25,105.0,-0.732857
2030-01-01T12:00:00Z,-41.25,106.875,-0.6624857
2030-01-01T12:00:00Z,-41.25,108.75,-0.6962328
2030-01-01T12:00:00Z,-41.25,110.625,-0.2414128
2030-01-01T12:00:00Z,-41.25,112.5,0.14468497
2030-01-01T12:00:00Z,-41.25,114.375,0.25707567
2030-01-01T12:00:00Z,-41.25,116.25,0.18058655
2030-01-01T12:00:00Z,-41.25,118.125,0.30951655
2030-01-01T12:00:00Z,-41.25,120.0,0.41901663
